student_id,age,study_hours_week,attendance_rate,sleep_hours,previous_scores,final_grade,gender_  F ,gender_  M ,gender_F,gender_Female,gender_M,gender_Male,parental_education_  doctorate ,parental_education_  high_school ,parental_education_  master ,parental_education_BACHELOR,parental_education_DOCTORATE,parental_education_HIGH_SCHOOL,parental_education_MASTER,parental_education_bachelor,parental_education_doctorate,parental_education_high_school,parental_education_master,extracurricular_  Yes ,extracurricular_NO,extracurricular_No,extracurricular_YES,extracurricular_Yes,tutoring_  Yes ,tutoring_NO,tutoring_No,tutoring_YES,tutoring_Yes,internet_quality_  Good ,internet_quality_  Poor ,internet_quality_EXCELLENT,internet_quality_Excellent,internet_quality_GOOD,internet_quality_Good,internet_quality_POOR,internet_quality_Poor,family_income_  Low ,family_income_  Medium ,family_income_HIGH,family_income_High,family_income_LOW,family_income_Low,family_income_MEDIUM,family_income_Medium,health_status_  Good ,health_status_  Poor ,health_status_EXCELLENT,health_status_Excellent,health_status_GOOD,health_status_Good,health_status_POOR,health_status_Poor,study_sleep_ratio
STD01382,-0.25922988917804873,-0.855460532741904,0.20518133281543363,0.00345196425844008,0.09703014536515803,96.2,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,-247.74670941087848
STD00662,-0.6938771983543353,-1.0478996119167332,0.08779656660899644,-0.022489443791512586,-0.014249926572167266,93.41,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,46.59724886397979
STD02088,0.17541741999823787,-0.6165706413524609,-1.5618229797257097,-0.3856691564908469,-1.4520765986336508,90.5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1.5987076738784214
STD02325,0.17541741999823787,-0.7006244920265242,-0.493933248219363,0.00345196425844008,-0.3348687476985214,91.09,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,-202.9052256518404
STD01867,0.6100647291745245,-0.9704815915590433,-0.5230197389607811,0.00345196425844008,7.325100392363561e-05,81.76,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-281.0575259175925
STD00763,-0.25922988917804873,-0.9019113449565179,-0.11788647506245911,0.39257308500772703,0.16534068457420906,84.68,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-2.297429655701205
STD00056,-1.1285245075306218,-0.02376979975643531,-0.25916371580648934,-0.8872030454565943,-0.4340292078406925,86.9,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.026791867622670208
STD00775,1.4793593475270976,0.6464490621972799,0.22076338142690743,0.3579845409411237,1.5315514687552358,100.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1.8057965707156831
STD02205,0.17541741999823787,0.661932666268818,0.09818459901664588,1.949057568004874,-1.5104710918284845,98.19,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.3396166113912092
STD01637,-1.1285245075306218,-0.008286195684897664,0.30075123096580725,-0.9909686776564043,0.3096742432255919,84.24,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.008361721448366671
STD00590,-1.1285245075306218,-0.7846783427005877,0.31944968929957596,1.2745809587061108,-0.7832943841192291,85.85,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,-0.6156358462010182
STD02485,-1.5631718167069084,-1.7756290032790183,1.8859649763730888,-0.4461991086074028,-0.7854979499001659,72.77,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,3.979463312430453
STD01209,-0.6938771983543353,1.24809767754847,0.47942538837737486,-1.3627955263723892,0.7658123598795797,100.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,-0.9158370197382361
STD02391,-0.6938771983543353,-0.6209945282300433,-1.0559258014731898,0.00345196425844008,0.1686460332456149,89.58,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,-179.84389114719227
STD00243,1.4793593475270976,1.6727908177963684,0.7453590180131968,-1.8210937352548826,1.3354341142518302,97.3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-0.9185643242721752
STD00424,1.4793593475270976,-0.44403905312675196,1.400843862935867,-0.31649206835764027,0.1565264214504607,98.05,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1.4030065854022151
STD00619,0.17541741999823787,-1.2890014467449673,0.08779656660899644,-1.0342043577396582,-0.8152460879428176,69.16,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1.2463713612013332
STD00334,1.4793593475270976,-0.7691947386290496,-0.860630792209383,0.3493374049244723,-1.1832415733593193,88.27,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-2.2018613693371365
STD01475,0.6100647291745245,-1.850835080197917,1.1961996245051763,-1.1033814458728648,-2.194678266809466,75.98,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1.6774224041407166
STD01197,0.6100647291745245,1.2149185259666029,0.34853618004099407,-0.37702202047419625,-0.6092126874251946,100.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,-3.222415886622304
STD00380,-0.6938771983543353,-0.02376979975643531,0.16051279346254174,1.1881095985396013,0.9310797934498651,93.31,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,-0.020006386430398496
STD01750,-0.6938771983543353,-0.6475378494955369,-2.5260920879657545,0.971931198123331,-0.9044905020707712,91.55,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.6662376766052658
STD00723,-0.6938771983543353,-0.04588923414434702,0.6383622842144091,-0.35972774844089417,0.4529060189865056,88.95,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.1275669222353838
STD00885,-0.6938771983543353,-0.02376979975643531,-1.1660389449942725,-0.8612616374066416,-2.0977213724482326,75.5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.027598846068257583
STD00721,-1.1285245075306218,1.3299395847837416,1.8101323397972486,-0.013842307774861954,-0.7568515947479832,100.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-96.08482134897153
